burned;dim;empty;endOfBurning;finalTime;fireDuration;forest;simulations
1;50;0.87;1;200;1;338;"10_execution_empty_0.87_"
1;50;0.89;1;200;1;285;"1_execution_empty_0.89_"
1;50;0.89;1;200;1;285;"2_execution_empty_0.89_"
1;50;0.89;1;200;1;285;"3_execution_empty_0.89_"
1;50;0.89;1;200;1;285;"4_execution_empty_0.89_"
1;50;0.89;1;200;1;285;"5_execution_empty_0.89_"
1;50;0.89;1;200;1;286;"6_execution_empty_0.89_"
1;50;0.89;1;200;1;286;"7_execution_empty_0.89_"
1;50;0.89;1;200;1;286;"8_execution_empty_0.89_"
1;50;0.89;1;200;1;286;"9_execution_empty_0.89_"
1;50;0.89;1;200;1;286;"10_execution_empty_0.89_"
3;50;0.91;2;200;2;235;"1_execution_empty_0.91_"
1;50;0.91;1;200;1;237;"2_execution_empty_0.91_"
2;50;0.91;2;200;2;235;"3_execution_empty_0.91_"
1;50;0.91;1;200;1;237;"4_execution_empty_0.91_"
2;50;0.91;2;200;2;236;"5_execution_empty_0.91_"
1;50;0.91;1;200;1;237;"6_execution_empty_0.91_"
1;50;0.91;1;200;1;237;"7_execution_empty_0.91_"
3;50;0.91;3;200;3;234;"8_execution_empty_0.91_"
1;50;0.91;1;200;1;236;"9_execution_empty_0.91_"
1;50;0.91;1;200;1;236;"10_execution_empty_0.91_"
1;50;0.93;1;200;1;194;"1_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"2_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"3_execution_empty_0.93_"
3;50;0.93;3;200;3;191;"4_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"5_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"6_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"7_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"8_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"9_execution_empty_0.93_"
1;50;0.93;1;200;1;194;"10_execution_empty_0.93_"
1;50;0.95;1;200;1;132;"1_execution_empty_0.95_"
1;50;0.95;1;200;1;132;"2_execution_empty_0.95_"
1;50;0.95;1;200;1;132;"3_execution_empty_0.95_"
1;50;0.95;1;200;1;132;"4_execution_empty_0.95_"
1;50;0.95;1;200;1;132;"5_execution_empty_0.95_"
1;50;0.95;1;200;1;132;"6_execution_empty_0.95_"
2;50;0.95;2;200;2;131;"7_execution_empty_0.95_"
1;50;0.95;1;200;1;132;"8_execution_empty_0.95_"
2;50;0.95;2;200;2;131;"9_execution_empty_0.95_"
1;50;0.95;1;200;1;132;"10_execution_empty_0.95_"
1;50;0.97;1;200;1;76;"1_execution_empty_0.97_"
1;50;0.97;1;200;1;76;"2_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"3_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"4_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"5_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"6_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"7_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"8_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"9_execution_empty_0.97_"
1;50;0.97;1;200;1;77;"10_execution_empty_0.97_"
1;50;0.99;1;200;1;29;"1_execution_empty_0.99_"
1;50;0.99;1;200;1;29;"2_execution_empty_0.99_"
1;50;0.99;1;200;1;29;"3_execution_empty_0.99_"
1;50;0.99;1;200;1;29;"4_execution_empty_0.99_"
1;50;0.99;1;200;1;29;"5_execution_empty_0.99_"
1;50;0.99;1;200;1;29;"6_execution_empty_0.99_"
1;50;0.99;1;200;1;30;"7_execution_empty_0.99_"
1;50;0.99;1;200;1;30;"8_execution_empty_0.99_"
1;50;0.99;1;200;1;30;"9_execution_empty_0.99_"
1;50;0.99;1;200;1;29;"10_execution_empty_0.99_"
