burned;dim;empty;endOfBurning;finalTime;fireDuration;forest;simulations
3;50;0.89;3;200;3;271;"1_execution_empty_0.89_"
1;50;0.89;1;200;1;274;"2_execution_empty_0.89_"
2;50;0.89;2;200;2;273;"3_execution_empty_0.89_"
2;50;0.89;2;200;2;273;"4_execution_empty_0.89_"
1;50;0.89;1;200;1;274;"5_execution_empty_0.89_"
1;50;0.89;1;200;1;274;"6_execution_empty_0.89_"
2;50;0.89;2;200;2;273;"7_execution_empty_0.89_"
3;50;0.89;2;200;2;272;"8_execution_empty_0.89_"
3;50;0.89;2;200;2;271;"9_execution_empty_0.89_"
4;50;0.89;3;200;3;270;"10_execution_empty_0.89_"
1;50;0.91;1;200;1;231;"1_execution_empty_0.91_"
2;50;0.91;2;200;2;231;"2_execution_empty_0.91_"
4;50;0.91;3;200;3;229;"3_execution_empty_0.91_"
4;50;0.91;3;200;3;228;"4_execution_empty_0.91_"
1;50;0.91;1;200;1;231;"5_execution_empty_0.91_"
2;50;0.91;2;200;2;230;"6_execution_empty_0.91_"
1;50;0.91;1;200;1;232;"7_execution_empty_0.91_"
1;50;0.91;1;200;1;232;"8_execution_empty_0.91_"
3;50;0.91;3;200;3;230;"9_execution_empty_0.91_"
1;50;0.91;1;200;1;231;"10_execution_empty_0.91_"
2;50;0.93;2;200;2;171;"1_execution_empty_0.93_"
2;50;0.93;2;200;2;171;"2_execution_empty_0.93_"
4;50;0.93;3;200;3;169;"3_execution_empty_0.93_"
1;50;0.93;1;200;1;172;"4_execution_empty_0.93_"
1;50;0.93;1;200;1;172;"5_execution_empty_0.93_"
3;50;0.93;2;200;2;171;"6_execution_empty_0.93_"
1;50;0.93;1;200;1;173;"7_execution_empty_0.93_"
1;50;0.93;1;200;1;173;"8_execution_empty_0.93_"
6;50;0.93;4;200;4;168;"9_execution_empty_0.93_"
1;50;0.93;1;200;1;173;"10_execution_empty_0.93_"
1;50;0.95;1;200;1;136;"1_execution_empty_0.95_"
1;50;0.95;1;200;1;135;"2_execution_empty_0.95_"
2;50;0.95;2;200;2;135;"3_execution_empty_0.95_"
1;50;0.95;1;200;1;136;"4_execution_empty_0.95_"
2;50;0.95;2;200;2;134;"5_execution_empty_0.95_"
1;50;0.95;1;200;1;135;"6_execution_empty_0.95_"
3;50;0.95;2;200;2;133;"7_execution_empty_0.95_"
2;50;0.95;2;200;2;134;"8_execution_empty_0.95_"
1;50;0.95;1;200;1;135;"9_execution_empty_0.95_"
2;50;0.95;2;200;2;134;"10_execution_empty_0.95_"
1;50;0.97;1;200;1;75;"1_execution_empty_0.97_"
1;50;0.97;1;200;1;75;"2_execution_empty_0.97_"
2;50;0.97;2;200;2;74;"3_execution_empty_0.97_"
1;50;0.97;1;200;1;75;"4_execution_empty_0.97_"
1;50;0.97;1;200;1;75;"5_execution_empty_0.97_"
1;50;0.97;1;200;1;75;"6_execution_empty_0.97_"
2;50;0.97;2;200;2;74;"7_execution_empty_0.97_"
1;50;0.97;1;200;1;75;"8_execution_empty_0.97_"
1;50;0.97;1;200;1;75;"9_execution_empty_0.97_"
1;50;0.97;1;200;1;75;"10_execution_empty_0.97_"
1;50;0.99;1;200;1;32;"1_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"2_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"3_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"4_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"5_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"6_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"7_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"8_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"9_execution_empty_0.99_"
1;50;0.99;1;200;1;33;"10_execution_empty_0.99_"
